student_id,gender,age_group,class_level,boarding_status,repeated_class,socioeconomic_status,guardian_type,parent_education_level,parent_involvement,parent_meeting_attendance,home_study_environment,number_of_siblings,receives_scholarship,internet_access_quality,has_personal_device,electricity_reliability,distance_from_school_km,commute_time_minutes,transport_mode,financial_stress_level,tuition_payment_status,meals_per_day,has_part_time_job,stress_level,sleep_hours_per_night,mental_health_indicator,exam_anxiety_level,motivation_level,peer_relationship_quality,school_satisfaction,attendance_rate,participation_level,extracurricular_involvement,library_usage,peer_collaboration,preferred_learning_style,math_score,english_score,science_score,social_studies_score,average_score,prev_math_score,prev_english_score,prev_science_score,prev_social_studies_score,prev_average_score,score_trend,study_hours_per_day,assignment_completion_rate,homework_submission_consistency,hardest_subject,teacher_accessibility_rating,receives_extra_tutoring,counselor_visits_per_term,exam_preparation_level,mock_exam_score,waec_subject_count,primary_challenge,support_needed,pass_fail,risk_level,dropout_risk
STU_0997,Female,13-15,JSS3,Boarding,No,Lower-Middle,Both Parents,BSc/HND,Very High,Always,Good,1,No,Good,No,Reliable,5.8,39,Bus/Danfo,Moderate,Partial,2,No,Moderate,7.4,Fair,Moderate,High,Good,Neutral,68.8,Low,1 Activity,Rarely,Sometimes,Kinesthetic,65.2,60.4,67.6,63.7,64.2,60.6,61.6,62.4,56.5,60.3,Stable,>4hrs,71-90%,Always,English,Good,No,3,,,,Lack of textbooks and study materials,Improved school library with digital resources,Pass,Low,Low
STU_0998,Male,10-12,JSS1,Day Student,Yes,Middle,Both Parents,Secondary,High,Always,Very Poor,4,No,Fair,No,Unreliable,12.0,71,Private Car,No Stress,Paid,3,No,Very High,5.3,Fair,Moderate,Low,Fair,Very Satisfied,63.6,Moderate,No Activity,Never,Sometimes,Reading/Writing,56.8,64.6,53.6,63.4,59.6,60.6,64.5,51.1,58.6,58.7,Stable,<1hr,71-90%,Always,Science,Poor,No,0,,,,Working part-time limits study time,Reduction in homework load,Pass,High,Medium
STU_0999,Female,16-18,SS3,Day Student,No,Lower-Middle,Both Parents,Unknown,Moderate,Never,Poor,2,Yes,Fair,No,Reliable,14.6,86,Bus/Danfo,Moderate,Partial,3,No,Very High,4.3,Fair,Very High,Moderate,Fair,Dissatisfied,80.9,Very Low,2 Activities,Monthly,Often,Auditory,70.3,57.7,53.3,61.0,60.6,65.6,49.7,44.1,63.6,55.8,Stable,>4hrs,71-90%,Always,Science,Excellent,Yes,0,Good,48.7,9.0,Poor internet connection at home,Better equipped computer laboratory,Pass,Low,Low
STU_1000,Male,16-18,SS2,Day Student,No,Low,Single Parent,BSc/HND,Moderate,Always,Fair,4,No,Very Poor,No,Unreliable,7.7,45,Private Car,Moderate,Partial,3,No,Moderate,6.5,Fair,Moderate,Low,Good,Neutral,63.8,High,No Activity,Monthly,Never,Kinesthetic,41.1,51.7,40.1,45.8,44.7,40.2,50.1,30.0,39.8,40.0,Stable,1-2hrs,Below 50%,Often,Science,Excellent,No,4,Poor,34.5,8.0,Low confidence in science subjects,Flexible tuition payment plans,Fail,High,Low
STU_1001,Male,16-18,SS3,Day Student,No,Low,Both Parents,OND/NCE,Very High,Rarely,Good,3,No,Fair,No,Very Unreliable,4.8,24,Walking,High,Outstanding,3,No,High,6.2,Good,Moderate,Low,Fair,Very Satisfied,68.8,Moderate,3+ Activities,Weekly,Sometimes,Auditory,44.4,62.0,57.9,44.1,52.1,44.8,61.5,57.4,45.0,52.2,Stable,3-4hrs,Below 50%,Sometimes,English,Excellent,No,1,Excellent,51.0,8.0,Frequent power outages disrupt night reading,After-school remedial classes,Pass,Medium,Medium
STU_1002,Female,13-15,JSS3,Day Student,No,Lower-Middle,Both Parents,OND/NCE,Very High,Sometimes,Fair,3,No,Very Poor,Yes,Very Unreliable,9.2,62,Motorcycle,Moderate,Paid,3,No,Low,7.8,Fair,High,Very High,Good,Very Satisfied,59.5,High,No Activity,Monthly,Never,Reading/Writing,75.8,57.5,63.7,65.1,65.5,70.0,50.0,67.6,61.1,62.2,Stable,1-2hrs,71-90%,Often,English,Fair,Yes,0,,,,Poor health affecting concentration,Better internet access within school,Pass,Low,Low
STU_1003,Female,10-12,JSS1,Day Student,Yes,Low,Single Parent,Secondary,Very Low,Rarely,Good,1,No,Poor,No,Very Reliable,9.2,60,Motorcycle,High,Outstanding,3,Yes,Low,8.4,Fair,Very High,Moderate,Excellent,Neutral,67.6,Low,1 Activity,Never,Often,Kinesthetic,33.0,34.5,44.1,46.0,39.4,43.2,35.6,38.1,43.3,40.0,Stable,3-4hrs,Below 50%,Rarely,Mathematics,Good,No,3,,,,Mental fatigue from combined school and home demands,More teacher support outside class hours,Fail,Critical,Medium
STU_1004,Female,10-12,JSS3,Day Student,No,Low,Orphan/Ward,OND/NCE,Very Low,Always,Poor,1,No,Fair,No,Unreliable,8.1,42,Private Car,Very High,Partial,2,No,Very Low,7.9,Fair,Moderate,Low,Fair,Dissatisfied,62.5,Very Low,No Activity,Never,Never,Kinesthetic,56.3,35.9,36.8,19.8,37.2,50.7,29.9,45.2,26.3,38.0,Stable,<1hr,Below 50%,Sometimes,Social Studies,Poor,No,2,,,,Frequent power outages disrupt night reading,Emotional and psychological support services,Fail,Critical,High
STU_1005,Female,10-12,JSS1,Day Student,No,Middle,Both Parents,BSc/HND,Very High,Rarely,Poor,0,No,Good,Yes,Very Unreliable,20.0,124,Bus/Danfo,Moderate,Partial,3,No,Low,7.9,Concerning,High,Moderate,Fair,Satisfied,55.6,Very Low,No Activity,Rarely,Always,Reading/Writing,40.0,62.3,55.9,67.1,56.3,25.5,65.3,52.0,60.1,50.7,Improving,1-2hrs,Below 50%,Often,Mathematics,Excellent,No,2,,,,Family responsibilities reduce study time,Better internet access within school,Pass,Low,Low
STU_1006,Female,16-18,SS3,Day Student,No,Low,Both Parents,Postgraduate,Moderate,Sometimes,Very Poor,2,Yes,Fair,No,Very Unreliable,0.9,5,Walking,No Stress,Partial,1,No,Very High,4.7,Fair,Moderate,Very High,Fair,Very Satisfied,69.6,Low,2 Activities,Never,Sometimes,Visual,60.1,70.1,50.4,61.2,60.4,53.2,63.2,49.8,61.0,56.8,Stable,3-4hrs,50-70%,Rarely,Science,Good,No,1,Fair,68.2,8.0,Lack of past question papers,Counseling services for stress management,Pass,Medium,Low
STU_1007,Female,10-12,JSS1,Day Student,No,Middle,Single Parent,Postgraduate,Very High,Sometimes,Fair,2,No,Poor,Yes,Unreliable,7.2,48,Bus/Danfo,Low,Paid,3,No,Moderate,5.9,Poor,Low,Moderate,Fair,Satisfied,67.0,Very Low,2 Activities,Weekly,Often,Reading/Writing,42.9,69.8,43.1,52.3,52.0,37.1,70.9,49.7,55.2,53.2,Stable,1-2hrs,50-70%,Always,Science,Fair,No,2,,,,Financial burden of buying data for online research,Better equipped computer laboratory,Pass,Low,Low
STU_1008,Female,13-15,SS2,Day Student,No,Lower-Middle,Guardian/Relative,BSc/HND,Moderate,Rarely,Fair,4,No,Good,No,Very Unreliable,44.8,180,School Bus,Moderate,Partial,3,No,High,4.7,Fair,Low,Moderate,Good,Satisfied,67.8,Moderate,2 Activities,Never,Always,Auditory,65.4,71.9,72.6,66.2,69.0,66.6,70.5,70.4,67.7,68.8,Stable,>4hrs,Above 90%,Always,English,Good,Yes,4,Fair,62.0,9.0,Long distance to school is exhausting,Better equipped computer laboratory,Pass,Low,Low
STU_1009,Male,13-15,SS2,Boarding,No,Middle,Single Parent,OND/NCE,Low,Sometimes,Poor,2,No,Fair,Yes,Moderate,9.0,55,Bus/Danfo,Low,Paid,3,No,High,5.1,Fair,Low,Moderate,Fair,Neutral,79.3,High,1 Activity,Never,Rarely,Auditory,45.9,64.1,59.2,54.0,55.8,47.5,66.2,63.6,50.5,57.0,Stable,<1hr,50-70%,Rarely,Mathematics,Fair,Yes,3,Fair,77.3,8.0,Family responsibilities reduce study time,Emotional and psychological support services,Pass,Medium,Low
STU_1010,Male,16-18,SS3,Day Student,No,Middle,Single Parent,OND/NCE,Low,Rarely,Fair,3,Yes,Fair,Yes,Unreliable,3.0,8,Motorcycle,Moderate,Paid,3,No,Moderate,7.1,Concerning,Very Low,Low,Good,Satisfied,66.4,Moderate,3+ Activities,Monthly,Sometimes,Auditory,58.3,41.4,57.5,63.7,55.2,62.4,42.6,61.5,65.9,58.1,Stable,1-2hrs,50-70%,Often,Social Studies,Excellent,No,1,Poor,54.8,9.0,Mental fatigue from combined school and home demands,More teacher support outside class hours,Pass,Medium,Low
STU_1011,Male,10-12,JSS1,Day Student,No,Lower-Middle,Both Parents,BSc/HND,Low,Often,Very Poor,2,No,Very Poor,No,Moderate,16.3,91,Boarding,Very High,Partial,2,No,Very Low,8.6,Concerning,Moderate,Very High,Good,Very Satisfied,61.3,High,1 Activity,Rarely,Always,Kinesthetic,39.6,40.5,51.9,38.2,42.6,52.8,41.2,47.2,32.0,43.3,Stable,1-2hrs,Below 50%,Always,Social Studies,Very Poor,No,2,,,,Lack of textbooks and study materials,After-school remedial classes,Fail,Critical,Medium
STU_1012,Female,16-18,SS3,Boarding,No,Lower-Middle,Both Parents,Secondary,Low,Always,Very Poor,4,No,Good,No,Very Unreliable,1.3,10,Motorcycle,High,Partial,2,Yes,Very High,4.4,Fair,Low,Low,Poor,Neutral,90.2,High,No Activity,Daily,Sometimes,Reading/Writing,43.8,62.1,65.1,59.4,57.6,44.0,56.9,60.6,56.5,54.5,Stable,<1hr,Below 50%,Often,Mathematics,Excellent,No,1,Good,51.6,9.0,Long distance to school is exhausting,Improved school library with digital resources,Pass,High,Medium
STU_1013,Female,13-15,JSS3,Day Student,No,Middle,Both Parents,OND/NCE,Moderate,Often,Good,6,No,Excellent,No,Unreliable,8.8,49,Bus/Danfo,Very High,Partial,1,No,Very Low,7.9,Good,Very High,High,Good,Neutral,70.8,Moderate,3+ Activities,Weekly,Sometimes,Reading/Writing,63.5,63.1,56.9,44.6,57.0,69.4,67.0,65.5,54.1,64.0,Declining,1-2hrs,50-70%,Rarely,Mathematics,Fair,Yes,3,,,,Frequent power outages disrupt night reading,Extra tutoring in mathematics and science,Pass,High,Medium
STU_1014,Male,16-18,SS3,Day Student,No,Upper-Middle,Single Parent,Secondary,High,Often,Poor,2,No,Good,No,Moderate,9.7,54,Bus/Danfo,No Stress,Paid,2,No,Very High,5.0,Good,Very High,Very Low,Excellent,Satisfied,70.3,Moderate,3+ Activities,Weekly,Sometimes,Mixed,62.8,58.1,60.6,58.2,59.9,59.7,60.1,69.8,62.0,62.9,Stable,1-2hrs,Below 50%,Often,English,Good,Yes,2,Poor,47.1,8.0,Low confidence in science subjects,Transport support for distant students,Pass,Medium,Low
STU_1015,Female,10-12,JSS2,Day Student,No,Low,Single Parent,Primary,Very High,Sometimes,Fair,4,No,Good,No,Very Unreliable,1.4,15,Bus/Danfo,Moderate,Partial,2,No,Moderate,6.6,Good,Moderate,Moderate,Very Poor,Neutral,59.2,Very Low,1 Activity,Rarely,Sometimes,Kinesthetic,46.4,37.9,41.4,49.6,43.8,48.4,42.4,45.8,49.6,46.6,Stable,<1hr,Below 50%,Rarely,English,Very Poor,Yes,0,,,,No quiet place to study at home,Better equipped computer laboratory,Fail,Medium,Low
STU_1016,Female,10-12,JSS2,Boarding,No,Low,Orphan/Ward,Secondary,Moderate,Rarely,Good,3,Yes,Poor,No,Unreliable,10.9,76,Motorcycle,Very High,Outstanding,2,No,Very Low,8.1,Good,Moderate,Very High,Good,Neutral,68.0,Moderate,No Activity,Never,Often,Reading/Writing,56.7,63.9,40.6,46.5,51.9,54.3,63.7,34.5,49.2,50.4,Stable,1-2hrs,50-70%,Rarely,Science,Poor,No,0,,,,Working part-time limits study time,Better equipped computer laboratory,Pass,Medium,High
STU_1017,Male,13-15,SS2,Boarding,No,Upper-Middle,Both Parents,BSc/HND,High,Sometimes,Good,4,No,Excellent,No,Unreliable,1.9,16,Walking,High,Paid,2,No,Moderate,6.1,Fair,Moderate,High,Good,Dissatisfied,70.9,Moderate,No Activity,Rarely,Never,Reading/Writing,68.6,68.8,68.4,74.3,70.0,67.6,67.5,74.5,69.5,69.8,Stable,<1hr,Below 50%,Rarely,Science,Poor,No,0,Excellent,64.8,9.0,Financial burden of buying data for online research,Transport support for distant students,Pass,Low,Low
STU_1018,Female,13-15,SS1,Day Student,Yes,Lower-Middle,Both Parents,BSc/HND,High,Never,Poor,3,No,Fair,Yes,Unreliable,2.1,7,Bus/Danfo,High,Paid,2,Yes,Low,8.8,Concerning,High,Moderate,Good,Neutral,59.7,Moderate,1 Activity,Rarely,Sometimes,Kinesthetic,38.5,40.9,40.9,48.4,42.2,39.7,33.8,39.0,50.1,40.6,Stable,1-2hrs,50-70%,Sometimes,Mathematics,Excellent,Yes,2,Very Poor,56.6,9.0,Mental fatigue from combined school and home demands,Better equipped computer laboratory,Fail,High,Medium
STU_1019,Female,16-18,SS3,Boarding,No,Middle,Both Parents,OND/NCE,Moderate,Always,Fair,2,No,Poor,Yes,Moderate,0.8,13,Walking,Moderate,Partial,2,No,High,6.3,Fair,High,High,Fair,Satisfied,74.5,Moderate,2 Activities,Never,Often,Visual,52.3,56.5,74.9,64.6,62.1,59.2,51.9,66.0,61.9,59.8,Stable,1-2hrs,50-70%,Often,Science,Poor,No,4,Excellent,79.3,8.0,I find mathematics very difficult,Better internet access within school,Pass,Low,Low
STU_1020,Male,16-18,SS3,Day Student,No,Lower-Middle,Single Parent,OND/NCE,Moderate,Rarely,Good,1,No,Fair,No,Moderate,6.3,29,Private Car,High,Outstanding,3,No,High,4.3,Good,Moderate,Low,Excellent,Neutral,73.8,Low,No Activity,Never,Often,Kinesthetic,55.4,38.4,34.9,49.4,44.5,55.0,35.1,30.4,45.9,41.6,Stable,1-2hrs,Below 50%,Rarely,Science,Fair,No,2,Good,50.6,7.0,Lack of textbooks and study materials,Peer mentorship and study groups,Fail,High,Medium
STU_1021,Female,10-12,JSS1,Day Student,No,Low,Single Parent,Primary,Very Low,Always,Good,1,No,Fair,No,Moderate,42.6,180,School Bus,Very High,Outstanding,2,No,Low,8.3,Good,Moderate,Very High,Good,Very Satisfied,61.2,Moderate,2 Activities,Monthly,Sometimes,Visual,43.9,33.9,47.0,56.1,45.2,43.5,40.6,45.4,55.4,46.2,Stable,3-4hrs,50-70%,Sometimes,English,Fair,No,2,,,,Peer pressure and social distractions,Peer mentorship and study groups,Fail,High,High
STU_1022,Male,10-12,JSS3,Day Student,No,Middle,Both Parents,BSc/HND,Very Low,Never,Good,3,No,Poor,No,Very Unreliable,9.2,55,Bus/Danfo,Moderate,Paid,2,No,Low,6.6,Fair,High,High,Good,Satisfied,61.5,Moderate,No Activity,Rarely,Always,Visual,37.6,41.0,46.2,41.2,41.5,39.8,32.3,53.8,37.6,40.9,Stable,<1hr,Below 50%,Rarely,Mathematics,Excellent,No,3,,,,Poor health affecting concentration,Peer mentorship and study groups,Fail,High,Low
STU_1023,Female,10-12,JSS1,Day Student,No,Middle,Both Parents,OND/NCE,Low,Often,Poor,6,Yes,No Access,Yes,Unreliable,0.5,12,Walking,No Stress,Paid,3,No,High,4.1,Concerning,Moderate,Moderate,Good,Neutral,64.0,Very High,2 Activities,Monthly,Sometimes,Mixed,44.0,53.5,49.4,49.5,49.1,50.2,44.1,43.8,50.3,47.1,Stable,1-2hrs,71-90%,Often,Mathematics,Good,No,5,,,,Low confidence in science subjects,Flexible tuition payment plans,Fail,High,Low
STU_1024,Female,13-15,SS1,Boarding,No,Lower-Middle,Both Parents,BSc/HND,Low,Rarely,Poor,3,No,Very Poor,No,Unreliable,7.9,51,Bus/Danfo,High,Partial,2,No,Very Low,8.9,Concerning,High,Moderate,Excellent,Neutral,68.1,Very Low,1 Activity,Monthly,Often,Reading/Writing,44.4,40.4,24.2,52.7,40.4,34.5,39.9,17.4,55.2,36.8,Stable,<1hr,Below 50%,Often,Science,Fair,Yes,4,Poor,41.0,9.0,Long distance to school is exhausting,Emotional and psychological support services,Fail,High,Low
STU_1025,Female,16-18,SS3,Day Student,No,Lower-Middle,Both Parents,Postgraduate,High,Never,Fair,2,No,Poor,No,Moderate,3.2,16,Bus/Danfo,Moderate,Paid,2,No,High,5.7,Poor,Very High,Moderate,Excellent,Satisfied,71.2,High,3+ Activities,Daily,Never,Auditory,42.6,68.9,67.4,66.2,61.3,44.3,63.5,64.0,64.6,59.1,Stable,3-4hrs,71-90%,Often,Mathematics,Excellent,No,2,Very Poor,46.9,7.0,Long distance to school is exhausting,Financial aid or scholarship support,Pass,Low,Low
STU_1026,Male,13-15,JSS2,Day Student,No,Middle,Guardian/Relative,Secondary,Low,Often,Good,4,No,Poor,No,Unreliable,8.6,46,Bus/Danfo,Low,Paid,2,No,Moderate,6.1,Concerning,High,High,Excellent,Neutral,57.4,Moderate,2 Activities,Weekly,Rarely,Kinesthetic,26.0,65.5,46.9,54.9,48.3,16.7,62.8,46.0,37.8,40.8,Improving,>4hrs,50-70%,Often,Mathematics,Good,Yes,5,,,,Family responsibilities reduce study time,Financial aid or scholarship support,Fail,High,Low
STU_1027,Female,10-12,JSS2,Boarding,No,Middle,Both Parents,OND/NCE,Very High,Rarely,Poor,4,No,Poor,No,Unreliable,7.3,48,Motorcycle,Moderate,Outstanding,3,No,Low,8.2,Fair,Moderate,Moderate,Fair,Very Satisfied,73.7,Very Low,1 Activity,Never,Often,Mixed,72.5,73.0,60.6,67.6,68.4,81.7,69.9,65.3,62.4,69.8,Stable,1-2hrs,50-70%,Sometimes,Science,Good,Yes,3,,,,I find mathematics very difficult,Flexible tuition payment plans,Pass,Low,Low
STU_1028,Female,10-12,JSS1,Day Student,No,Low,Single Parent,OND/NCE,Very High,Often,Very Poor,2,Yes,Poor,No,Reliable,15.1,87,Boarding,Moderate,Paid,1,No,Very Low,8.6,Concerning,High,Moderate,Poor,Dissatisfied,56.6,Moderate,No Activity,Monthly,Often,Visual,18.4,45.0,37.0,29.7,32.5,20.8,40.6,41.0,23.2,31.4,Stable,<1hr,50-70%,Rarely,Mathematics,Fair,No,3,,,,Transport challenges cause lateness,Extra tutoring in mathematics and science,Fail,High,Low
STU_1029,Male,13-15,JSS2,Day Student,No,Middle,Single Parent,Postgraduate,Very High,Sometimes,Good,0,No,Excellent,No,Very Unreliable,17.6,106,Bus/Danfo,Moderate,Paid,3,No,Low,8.7,Good,Moderate,Very High,Good,Very Dissatisfied,61.8,Very Low,1 Activity,Monthly,Always,Visual,62.8,70.3,65.9,62.7,65.4,71.4,65.0,50.2,64.9,62.9,Stable,3-4hrs,71-90%,Always,Social Studies,Fair,No,0,,,,Financial burden of buying data for online research,After-school remedial classes,Pass,Low,Low
STU_1030,Female,13-15,JSS3,Day Student,No,Middle,Single Parent,BSc/HND,Very High,Rarely,Poor,1,No,Good,Yes,Very Reliable,0.5,5,Walking,Very High,Outstanding,3,No,Very Low,6.6,Good,High,Low,Very Poor,Dissatisfied,66.8,Moderate,No Activity,Weekly,Often,Mixed,44.7,55.4,54.0,60.3,53.6,33.0,48.9,51.5,55.9,47.3,Improving,3-4hrs,71-90%,Always,Mathematics,Good,Yes,1,,,,Frequent power outages disrupt night reading,Access to more textbooks and materials,Pass,Medium,Medium
STU_1031,Male,13-15,SS1,Boarding,No,Middle,Both Parents,Postgraduate,Moderate,Always,Poor,4,No,Poor,No,Very Unreliable,0.9,8,Motorcycle,Very High,Outstanding,2,No,Low,8.5,Good,Very High,Moderate,Good,Satisfied,76.2,High,3+ Activities,Monthly,Sometimes,Reading/Writing,39.7,62.2,52.2,47.9,50.5,38.5,59.6,53.1,44.9,49.0,Stable,3-4hrs,Below 50%,Rarely,Science,Very Poor,No,2,Good,24.8,8.0,Lack of past question papers,More teacher support outside class hours,Pass,Medium,Medium
STU_1032,Female,13-15,SS2,Boarding,No,Middle,Guardian/Relative,OND/NCE,Moderate,Sometimes,Very Poor,4,No,Excellent,Yes,Moderate,8.9,55,Bus/Danfo,Low,Paid,1,Yes,Very High,6.1,Good,Low,Moderate,Fair,Very Satisfied,74.5,High,No Activity,Never,Often,Mixed,69.8,67.2,72.9,62.6,68.1,75.9,57.0,66.8,67.6,66.8,Stable,1-2hrs,Above 90%,Always,Social Studies,Fair,Yes,1,Good,70.0,8.0,Low confidence in science subjects,Online learning platform and e-library,Pass,Medium,Low
STU_1033,Male,10-12,JSS1,Day Student,No,Low,Both Parents,Postgraduate,Moderate,Often,Poor,2,Yes,Fair,No,Unreliable,17.8,100,Private Car,High,Paid,1,No,Very Low,8.0,Good,Low,Moderate,Good,Dissatisfied,55.0,Very Low,2 Activities,Rarely,Sometimes,Kinesthetic,39.6,36.3,45.4,40.8,40.5,49.4,40.5,39.9,36.1,41.5,Stable,1-2hrs,Below 50%,Rarely,English,Excellent,No,1,,,,Stress from upcoming WAEC examination,After-school remedial classes,Fail,High,Medium
STU_1034,Male,10-12,JSS1,Day Student,No,Middle,Both Parents,Secondary,High,Sometimes,Fair,2,No,Fair,Yes,Reliable,7.5,50,Private Car,Moderate,Partial,3,No,Moderate,6.5,Concerning,Moderate,High,Good,Satisfied,70.7,Very High,1 Activity,Monthly,Sometimes,Reading/Writing,70.2,64.9,52.2,76.9,66.1,72.7,58.7,56.6,78.1,66.5,Stable,3-4hrs,50-70%,Often,Mathematics,Good,No,3,,,,I find mathematics very difficult,Better internet access within school,Pass,Low,Low
STU_1035,Male,10-12,JSS1,Day Student,Yes,Middle,Both Parents,Secondary,Very High,Sometimes,Poor,4,No,Fair,No,Very Unreliable,9.6,60,Motorcycle,High,Outstanding,1,No,Very Low,6.8,Fair,Very Low,High,Good,Dissatisfied,61.9,High,No Activity,Daily,Never,Visual,36.9,56.6,59.1,47.8,50.1,33.9,59.8,63.9,44.1,50.4,Stable,3-4hrs,71-90%,Often,Mathematics,Fair,No,4,,,,Low confidence in science subjects,Recognition and rewards for academic improvement,Pass,High,Medium
STU_1036,Female,13-15,JSS2,Boarding,No,Low,Both Parents,BSc/HND,Very High,Rarely,Very Poor,5,No,Poor,Yes,Unreliable,8.7,55,Motorcycle,Very High,Partial,2,No,Low,7.1,Concerning,High,Very Low,Fair,Satisfied,79.7,Very High,1 Activity,Weekly,Always,Reading/Writing,40.1,47.2,29.5,44.0,40.2,38.2,42.6,28.3,41.2,37.6,Stable,1-2hrs,Below 50%,Sometimes,Science,Poor,No,4,,,,Mental fatigue from combined school and home demands,Transport support for distant students,Fail,Medium,Low
STU_1037,Male,10-12,JSS2,Day Student,No,Lower-Middle,Both Parents,Postgraduate,Moderate,Rarely,Very Poor,4,No,Poor,No,Unreliable,22.4,132,School Bus,Moderate,Paid,2,No,Moderate,6.5,Poor,High,Low,Excellent,Very Dissatisfied,69.5,Low,2 Activities,Rarely,Sometimes,Kinesthetic,45.1,56.0,45.0,46.4,48.1,37.8,63.3,47.8,39.4,47.1,Stable,<1hr,50-70%,Rarely,English,Fair,Yes,2,,,,Peer pressure and social distractions,Emotional and psychological support services,Fail,Medium,Low
STU_1038,Female,10-12,JSS1,Day Student,No,Lower-Middle,Both Parents,Secondary,High,Sometimes,Poor,3,No,Poor,Yes,Very Reliable,0.8,5,Walking,Low,Paid,2,No,Moderate,7.2,Poor,Moderate,Low,Good,Satisfied,75.4,Moderate,1 Activity,Weekly,Often,Auditory,54.6,40.6,46.0,55.4,49.2,64.8,40.9,49.2,52.3,51.8,Stable,1-2hrs,71-90%,Always,English,Fair,No,1,,,,Long distance to school is exhausting,Safe and quiet study environment at school,Fail,Low,Low
STU_1039,Male,10-12,JSS1,Boarding,No,Middle,Orphan/Ward,Secondary,Low,Sometimes,Fair,2,Yes,Fair,Yes,Very Reliable,17.8,107,Boarding,Moderate,Partial,2,No,Moderate,7.1,Poor,Moderate,Very Low,Good,Satisfied,66.9,Very Low,No Activity,Monthly,Rarely,Kinesthetic,42.0,57.9,72.7,61.6,58.6,46.6,50.4,65.0,64.6,56.6,Stable,3-4hrs,Below 50%,Rarely,Mathematics,Good,Yes,3,,,,Long distance to school is exhausting,Transport support for distant students,Pass,Medium,Medium
STU_1040,Male,16-18,SS2,Day Student,No,Lower-Middle,Both Parents,Primary,Very Low,Sometimes,Very Poor,3,No,Fair,No,Very Unreliable,8.3,49,Bus/Danfo,High,Outstanding,3,No,Very Low,7.7,Concerning,Moderate,Low,Good,Very Dissatisfied,70.4,Very Low,No Activity,Monthly,Often,Auditory,37.1,50.4,40.9,43.2,42.9,35.8,67.9,33.3,37.4,43.6,Stable,1-2hrs,Below 50%,Rarely,Mathematics,Excellent,No,3,Fair,38.9,8.0,Transport challenges cause lateness,Motivational guidance and career counseling,Fail,High,Medium
STU_1041,Female,16-18,SS3,Day Student,No,Middle,Single Parent,Secondary,High,Sometimes,Fair,2,No,Good,No,Moderate,4.6,28,Motorcycle,No Stress,Paid,2,No,Very High,6.0,Fair,Very Low,Moderate,Good,Satisfied,73.3,Very Low,1 Activity,Rarely,Often,Reading/Writing,72.7,71.0,65.6,76.2,71.4,76.5,68.1,62.8,71.9,69.8,Stable,1-2hrs,71-90%,Often,Science,Fair,Yes,0,Poor,65.9,9.0,Lack of past question papers,More teacher support outside class hours,Pass,Low,Low
STU_1042,Female,10-12,JSS2,Day Student,No,Upper-Middle,Orphan/Ward,OND/NCE,Moderate,Sometimes,Very Poor,4,No,Fair,Yes,Moderate,3.5,27,Bus/Danfo,Low,Paid,2,No,High,5.9,Fair,High,Moderate,Fair,Satisfied,75.1,Moderate,1 Activity,Monthly,Sometimes,Visual,29.5,64.2,61.6,58.4,53.4,28.7,60.3,56.7,71.5,54.3,Stable,1-2hrs,50-70%,Sometimes,Mathematics,Fair,Yes,2,,,,Difficulty understanding some teachers,More frequent parent-teacher engagement,Pass,Low,Low
STU_1043,Male,10-12,JSS1,Boarding,Yes,Middle,Both Parents,Postgraduate,Very High,Never,Poor,2,Yes,Good,Yes,Very Unreliable,5.9,40,Motorcycle,Low,Paid,3,No,Moderate,6.7,Concerning,Moderate,High,Fair,Satisfied,75.9,Moderate,2 Activities,Monthly,Often,Reading/Writing,67.9,67.1,72.7,66.5,68.6,65.8,63.7,68.5,68.0,66.5,Stable,>4hrs,50-70%,Often,Social Studies,Fair,No,3,,,,Transport challenges cause lateness,Emotional and psychological support services,Pass,Low,Low
STU_1044,Female,10-12,JSS1,Day Student,No,Upper-Middle,Single Parent,BSc/HND,Low,Rarely,Poor,4,No,Fair,Yes,Very Unreliable,18.8,106,Private Car,Very High,Paid,2,No,Very Low,7.1,Concerning,High,Low,Excellent,Satisfied,65.6,Moderate,1 Activity,Rarely,Sometimes,Reading/Writing,50.2,53.1,51.0,50.1,51.1,44.9,55.9,50.3,52.1,50.8,Stable,3-4hrs,50-70%,Rarely,Social Studies,Good,No,2,,,,Low confidence in science subjects,More teacher support outside class hours,Pass,High,Medium
STU_1045,Female,13-15,SS2,Day Student,No,High,Both Parents,BSc/HND,Very High,Sometimes,Very Poor,2,No,Excellent,Yes,Very Reliable,1.7,15,Bus/Danfo,No Stress,Paid,3,No,Very High,4.9,Poor,High,High,Fair,Satisfied,68.1,Moderate,No Activity,Weekly,Often,Reading/Writing,61.7,75.6,74.1,57.2,67.2,56.5,65.4,73.5,53.4,62.2,Stable,3-4hrs,71-90%,Always,Social Studies,Fair,Yes,0,Fair,71.2,7.0,Financial burden of buying data for online research,After-school remedial classes,Pass,Low,Medium
